"id";"lat";"lon";"amenity";"city";"state";"country";"scraped_country_code";"scraped_country_name";"authentication:nfc";"capacity";"capacity:car";"motorcar";"operator";"operator:wikidata";"socket:schuko";"socket:schuko:current";"socket:schuko:voltage";"socket:type2";"socket:type2:current";"socket:type2:voltage";"ref";"addr:housenumber";"addr:street";"addr:postcode";"brand";"charge";"opening_hours";"fee"
"9947916403";"-4.0002013";"-79.1960645";"charging_station";"";"Ecuador";"Loja";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12362109911";"-3.7768839";"-78.7862001";"charging_station";"";"Ecuador";"Zamora-Chinchipe";"N/A";"N/A";"";"";"";"";"EDF";"Q274591";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12398695385";"-3.9766265";"-79.2034584";"charging_station";"";"Ecuador";"Loja";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"4464865898";"-3.2595928";"-79.9635276";"charging_station";"";"Ecuador";"El Oro";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9002277117";"-3.6301235";"-78.5702272";"charging_station";"";"Ecuador";"Morona-Santiago";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9896540217";"-3.4041769";"-78.5813383";"charging_station";"";"Ecuador";"Morona-Santiago";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9951405508";"-2.7582886";"-79.4018471";"charging_station";"";"Ecuador";"Guayas";"N/A";"N/A";"";"3";"";"";"Centro Sur";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1086061778";"";"";"charging_station";"N/A";"N/A";"N/A";"N/A";"N/A";"";"3";"";"";"Centro Sur";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9951405509";"-2.7582905";"-79.4019244";"";"";"Ecuador";"Guayas";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9951405510";"-2.7582282";"-79.4018918";"";"";"Ecuador";"Guayas";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
